HDI Rank (2017),Country,2000,2005,2010,2011,2012,2013,2014,2015,2016
56.0,Kuwait,12.7,11.8,10.8,10.4,10.0,9.5,9.1,8.7,8.4
122.0,Kyrgyzstan,49.4,39.4,29.6,27.8,26.2,24.8,23.5,22.3,21.1
139.0,Lao People's Democratic Republic,116.5,96.2,78.9,76.0,73.4,70.9,68.5,66.1,63.9
41.0,Latvia,14.2,10.5,7.8,7.3,6.7,6.1,5.5,5.0,4.6
80.0,Lebanon,20.0,14.2,10.3,9.8,9.4,9.0,8.7,8.4,8.1
159.0,Lesotho,110.3,114.7,99.7,98.0,97.6,98.5,98.3,97.9,93.5
181.0,Liberia,183.9,125.1,89.3,84.6,80.2,76.4,73.0,70.1,67.4
108.0,Libya,28.2,23.1,16.6,17.5,15.1,14.5,13.9,13.4,12.9
35.0,Lithuania,10.7,9.0,6.1,5.5,5.1,4.9,4.9,5.1,5.3
21.0,Luxembourg,4.6,3.5,2.8,2.8,2.7,2.6,2.5,2.5,2.4
161.0,Madagascar,107.6,82.0,62.2,58.7,55.6,52.8,50.5,48.4,46.4
171.0,Malawi,174.7,115.4,90.5,83.2,75.5,68.7,63.3,59.1,55.1
57.0,Malaysia,10.2,8.1,7.9,7.9,8.0,8.0,8.1,8.2,8.3
101.0,Maldives,43.5,22.6,13.2,12.0,11.0,10.2,9.5,9.0,8.5
182.0,Mali,219.8,171.8,136.5,131.3,126.6,122.1,118.3,114.2,110.6
29.0,Malta,7.7,6.9,6.8,6.9,6.9,6.9,6.9,6.9,6.8
106.0,Marshall Islands,40.7,39.8,39.2,39.0,38.6,38.0,37.2,36.4,35.4
159.0,Mauritania,113.1,109.4,97.4,94.6,91.9,89.4,86.7,83.9,81.4
65.0,Mauritius,18.5,15.7,15.0,14.9,14.8,14.8,14.7,14.3,13.7
74.0,Mexico,26.8,20.6,17.3,16.8,16.3,15.9,15.4,15.0,14.6
131.0,Micronesia (Federated States of),52.7,46.6,40.0,38.8,37.7,36.5,35.4,34.3,33.3
112.0,Moldova (Republic of),31.1,19.6,17.2,17.0,16.8,16.6,16.4,16.2,15.9
92.0,Mongolia,63.4,41.4,26.1,24.0,22.3,20.9,19.8,18.8,17.9
50.0,Montenegro,14.1,10.6,6.8,6.1,5.5,5.0,4.6,4.1,3.8
123.0,Morocco,49.8,40.5,33.5,32.3,31.2,30.1,29.0,28.0,27.1
180.0,Mozambique,175.6,133.5,100.8,95.3,89.5,84.7,79.9,75.1,71.3
